name,family,subtype,stim_side,rate_hz,n_neurons_stim,n_annotated,total_spikes_all,ignition,dm_n_responsive,dm_spikes_total,dm_spikes_left,dm_spikes_right,dm_spikes_center,dm_n_resp_left,dm_n_resp_right,dm_n_resp_center,DNa01_left,DNa01_right,DNa02_left,DNa02_right,DNa_other_left,DNa_other_right,DNp09_left,DNp09_right,DNp_other_left,DNp_other_right,DAN_n_responsive,DAN_spikes_total,ipsi_spikes,contra_spikes,ipsi_n_responsive,contra_n_responsive,LI,wall_s_wave
ALPN_DC4_L,ALPN,DC4,left,50.0,3,3,37575.0,False,123,381.0,200.0,175.0,6.0,66,54,3,1.0,1.0,5.0,0.0,9.0,4.0,0.0,0.0,60.0,51.0,144,633.0,200.0,175.0,66,54,0.06666666666666667,7.398258924484253
ALPN_DC4_L,ALPN,DC4,left,150.0,3,3,130534.0,True,154,1265.0,618.0,625.0,22.0,75,75,4,4.0,3.0,12.0,0.0,27.0,14.0,0.0,0.0,192.0,192.0,160,2475.0,618.0,625.0,75,75,-0.0056315366049879325,7.398258924484253
ALPN_DC4_R,ALPN,DC4,right,50.0,3,3,1501.0,False,55,105.0,46.0,59.0,0.0,25,30,0,2.0,0.0,3.0,1.0,4.0,3.0,0.0,0.0,1.0,2.0,12,32.0,59.0,46.0,30,25,0.12380952380952381,7.398258924484253
ALPN_DC4_R,ALPN,DC4,right,150.0,3,3,124952.0,True,151,1220.0,595.0,601.0,24.0,75,72,4,4.0,2.0,17.0,0.0,25.0,14.0,0.0,0.0,177.0,192.0,159,2385.0,601.0,595.0,72,75,0.005016722408026756,7.398258924484253
ALPN_DL2d_L,ALPN,DL2d,left,50.0,7,7,100622.0,True,148,1026.0,502.0,506.0,18.0,74,70,4,4.0,2.0,8.0,0.0,19.0,13.0,0.0,0.0,155.0,155.0,155,1876.0,502.0,506.0,74,70,-0.003968253968253968,7.398258924484253
ALPN_DL2d_L,ALPN,DL2d,left,150.0,7,7,135918.0,True,156,1330.0,651.0,647.0,32.0,76,75,5,6.0,5.0,15.0,0.0,32.0,15.0,0.0,0.0,192.0,197.0,164,2590.0,651.0,647.0,76,75,0.0030816640986132513,7.398258924484253
ALPN_DL2d_R,ALPN,DL2d,right,50.0,7,7,120338.0,True,149,1220.0,584.0,612.0,24.0,74,71,4,6.0,2.0,12.0,0.0,25.0,15.0,0.0,0.0,180.0,196.0,158,2264.0,612.0,584.0,71,74,0.023411371237458192,7.398258924484253
ALPN_DL2d_R,ALPN,DL2d,right,150.0,7,7,127942.0,True,146,1296.0,623.0,648.0,25.0,71,71,4,6.0,1.0,12.0,0.0,28.0,16.0,0.0,0.0,197.0,211.0,156,2410.0,648.0,623.0,71,71,0.01966955153422502,7.398258924484253
ALPN_DL2v_L,ALPN,DL2v,left,50.0,4,4,71500.0,True,134,705.0,360.0,330.0,15.0,69,61,4,3.0,3.0,8.0,0.0,16.0,8.0,0.0,0.0,111.0,98.0,154,1321.0,360.0,330.0,69,61,0.043478260869565216,7.398258924484253
ALPN_DL2v_L,ALPN,DL2v,left,150.0,4,4,133519.0,True,147,1309.0,638.0,641.0,30.0,72,70,5,6.0,5.0,15.0,0.0,27.0,18.0,0.0,0.0,202.0,203.0,162,2574.0,638.0,641.0,72,70,-0.0023455824863174357,7.398258924484253
ALPN_DL2v_R,ALPN,DL2v,right,50.0,4,4,68371.0,True,133,679.0,299.0,369.0,11.0,66,64,3,4.0,0.0,4.0,0.0,10.0,9.0,0.0,0.0,86.0,123.0,153,1236.0,369.0,299.0,64,66,0.10479041916167664,7.398258924484253
ALPN_DL2v_R,ALPN,DL2v,right,150.0,4,4,133844.0,True,160,1383.0,663.0,692.0,28.0,78,77,5,10.0,1.0,14.0,0.0,26.0,18.0,0.0,0.0,200.0,223.0,158,2540.0,692.0,663.0,77,78,0.021402214022140223,7.398258924484253
ALPN_DL3_L,ALPN,DL3,left,50.0,5,5,106595.0,True,147,1112.0,558.0,530.0,24.0,76,67,4,7.0,4.0,13.0,0.0,25.0,13.0,0.0,0.0,169.0,166.0,156,2005.0,558.0,530.0,76,67,0.025735294117647058,7.398258924484253
ALPN_DL3_L,ALPN,DL3,left,150.0,5,5,130347.0,True,149,1299.0,635.0,638.0,26.0,76,69,4,5.0,2.0,16.0,1.0,27.0,17.0,0.0,0.0,189.0,192.0,159,2491.0,635.0,638.0,76,69,-0.002356637863315004,7.398258924484253
ALPN_DL3_R,ALPN,DL3,right,50.0,5,5,25502.0,False,112,246.0,111.0,131.0,4.0,53,57,2,3.0,0.0,3.0,2.0,4.0,4.0,0.0,0.0,38.0,40.0,133,390.0,131.0,111.0,57,53,0.08264462809917356,7.398258924484253
ALPN_DL3_R,ALPN,DL3,right,150.0,5,5,134181.0,True,161,1298.0,624.0,645.0,29.0,84,73,4,6.0,3.0,13.0,0.0,27.0,17.0,0.0,0.0,192.0,198.0,162,2544.0,645.0,624.0,73,84,0.016548463356973995,7.398258924484253
ALPN_DM5_L,ALPN,DM5,left,50.0,3,3,66789.0,True,136,670.0,338.0,319.0,13.0,71,62,3,4.0,3.0,7.0,0.0,14.0,10.0,0.0,0.0,106.0,100.0,156,1220.0,338.0,319.0,71,62,0.0289193302891933,7.398258924484253
ALPN_DM5_L,ALPN,DM5,left,150.0,3,3,122695.0,True,153,1231.0,619.0,586.0,26.0,79,69,5,4.0,2.0,10.0,0.0,29.0,14.0,0.0,0.0,189.0,185.0,158,2346.0,619.0,586.0,79,69,0.027385892116182572,7.398258924484253
ALPN_DM6_L,ALPN,DM6,left,50.0,3,3,117488.0,True,153,1222.0,605.0,592.0,25.0,76,73,4,3.0,4.0,17.0,0.0,29.0,17.0,0.0,0.0,185.0,185.0,156,2235.0,605.0,592.0,76,73,0.01086048454469507,7.398258924484253
ALPN_DM6_L,ALPN,DM6,left,150.0,3,3,128855.0,True,146,1245.0,609.0,613.0,23.0,76,66,4,5.0,2.0,11.0,0.0,29.0,16.0,0.0,0.0,183.0,186.0,159,2457.0,609.0,613.0,76,66,-0.0032733224222585926,7.398258924484253
ALPN_DM6_R,ALPN,DM6,right,50.0,3,3,11329.0,False,80,121.0,49.0,71.0,1.0,34,45,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,25.0,82,108.0,71.0,49.0,45,34,0.18333333333333332,7.398258924484253
ALPN_DM6_R,ALPN,DM6,right,150.0,3,3,129556.0,True,147,1245.0,602.0,618.0,25.0,72,70,5,8.0,1.0,15.0,1.0,24.0,15.0,0.0,0.0,181.0,194.0,157,2465.0,618.0,602.0,70,72,0.013114754098360656,7.398258924484253
ALPN_VA1d_L,ALPN,VA1d,left,50.0,3,3,90866.0,True,144,917.0,466.0,432.0,19.0,72,67,5,4.0,2.0,12.0,0.0,22.0,12.0,0.0,0.0,137.0,131.0,156,1697.0,466.0,432.0,72,67,0.0378619153674833,7.398258924484253
ALPN_VA1d_L,ALPN,VA1d,left,150.0,3,3,133190.0,True,152,1330.0,658.0,647.0,25.0,79,68,5,5.0,4.0,15.0,0.0,27.0,14.0,0.0,0.0,197.0,200.0,154,2529.0,658.0,647.0,79,68,0.00842911877394636,7.398258924484253
ALPN_VA1d_R,ALPN,VA1d,right,50.0,5,5,124806.0,True,154,1268.0,610.0,634.0,24.0,78,72,4,6.0,3.0,13.0,0.0,27.0,16.0,0.0,0.0,187.0,202.0,157,2369.0,634.0,610.0,72,78,0.01929260450160772,7.398258924484253
ALPN_VA1d_R,ALPN,VA1d,right,150.0,5,5,136602.0,True,155,1373.0,640.0,704.0,29.0,75,75,5,7.0,0.0,16.0,0.0,28.0,20.0,0.0,0.0,194.0,231.0,166,2623.0,704.0,640.0,75,75,0.047619047619047616,7.398258924484253
ALPN_VA1v_L,ALPN,VA1v,left,50.0,6,6,117754.0,True,151,1206.0,587.0,592.0,27.0,78,68,5,7.0,1.0,11.0,0.0,26.0,16.0,0.0,0.0,181.0,190.0,155,2216.0,587.0,592.0,78,68,-0.004240882103477523,7.398258924484253
ALPN_VA1v_L,ALPN,VA1v,left,150.0,6,6,132137.0,True,153,1263.0,619.0,621.0,23.0,77,72,4,4.0,2.0,13.0,0.0,23.0,13.0,0.0,0.0,197.0,194.0,156,2498.0,619.0,621.0,77,72,-0.0016129032258064516,7.398258924484253
ALPN_VA1v_R,ALPN,VA1v,right,50.0,7,7,112656.0,True,156,1105.0,537.0,544.0,24.0,76,75,5,6.0,2.0,6.0,0.0,15.0,10.0,0.0,0.0,174.0,178.0,156,2145.0,544.0,537.0,75,76,0.0064754856614246065,7.398258924484253
ALPN_VA1v_R,ALPN,VA1v,right,150.0,7,7,131837.0,True,161,1338.0,635.0,675.0,28.0,78,78,5,7.0,0.0,11.0,0.0,26.0,18.0,0.0,0.0,199.0,216.0,159,2530.0,675.0,635.0,78,78,0.030534351145038167,7.398258924484253
ALPN_VA5_L,ALPN,VA5,left,50.0,3,3,114995.0,True,152,1147.0,580.0,544.0,23.0,76,72,4,6.0,3.0,15.0,1.0,30.0,14.0,0.0,0.0,173.0,170.0,155,2183.0,580.0,544.0,76,72,0.03202846975088968,7.203801155090332
ALPN_VA5_L,ALPN,VA5,left,150.0,3,3,124045.0,True,156,1246.0,617.0,606.0,23.0,78,73,5,5.0,1.0,14.0,1.0,28.0,17.0,0.0,0.0,187.0,184.0,156,2318.0,617.0,606.0,78,73,0.008994276369582993,7.203801155090332
ALPN_VA5_R,ALPN,VA5,right,50.0,3,3,67.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,7.203801155090332
ALPN_VA5_R,ALPN,VA5,right,150.0,3,3,100060.0,True,146,988.0,474.0,495.0,19.0,69,73,4,4.0,1.0,9.0,0.0,20.0,11.0,0.0,0.0,149.0,150.0,157,1879.0,495.0,474.0,73,69,0.021671826625386997,7.203801155090332
ALPN_VA7m_L,ALPN,VA7m,left,50.0,3,3,57.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,7.203801155090332
ALPN_VA7m_L,ALPN,VA7m,left,150.0,3,3,129955.0,True,158,1239.0,589.0,626.0,24.0,80,74,4,5.0,4.0,14.0,0.0,28.0,18.0,0.0,0.0,174.0,187.0,161,2476.0,589.0,626.0,80,74,-0.030452674897119343,7.203801155090332
ALPN_VA7m_R,ALPN,VA7m,right,50.0,3,3,43.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,7.203801155090332
ALPN_VA7m_R,ALPN,VA7m,right,150.0,3,3,117954.0,True,152,1121.0,537.0,564.0,20.0,73,74,5,3.0,2.0,12.0,0.0,23.0,14.0,0.0,0.0,157.0,179.0,161,2243.0,564.0,537.0,74,73,0.02452316076294278,7.203801155090332
ALPN_VC3_L,ALPN,VC3,left,50.0,4,4,134034.0,True,150,1306.0,645.0,634.0,27.0,74,72,4,5.0,2.0,13.0,0.0,33.0,17.0,0.0,0.0,191.0,195.0,162,2552.0,645.0,634.0,74,72,0.008600469116497263,7.203801155090332
ALPN_VC3_L,ALPN,VC3,left,150.0,4,4,126507.0,True,144,1206.0,591.0,587.0,28.0,72,67,5,4.0,2.0,14.0,0.0,26.0,14.0,0.0,0.0,186.0,175.0,161,2434.0,591.0,587.0,72,67,0.003395585738539898,7.203801155090332
ALPN_VC3_R,ALPN,VC3,right,50.0,4,4,82500.0,True,134,790.0,368.0,404.0,18.0,69,61,4,6.0,0.0,10.0,0.0,13.0,10.0,0.0,0.0,106.0,128.0,166,1548.0,404.0,368.0,61,69,0.046632124352331605,7.203801155090332
ALPN_VC3_R,ALPN,VC3,right,150.0,4,4,135006.0,True,153,1334.0,619.0,689.0,26.0,75,74,4,7.0,3.0,12.0,1.0,27.0,18.0,0.0,0.0,185.0,208.0,160,2604.0,689.0,619.0,74,75,0.053516819571865444,7.203801155090332
ALPN_VC4_L,ALPN,VC4,left,50.0,3,3,90.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,7.203801155090332
ALPN_VC4_L,ALPN,VC4,left,150.0,3,3,131391.0,True,149,1337.0,656.0,655.0,26.0,72,72,5,4.0,2.0,13.0,1.0,26.0,15.0,0.0,0.0,206.0,204.0,157,2520.0,656.0,655.0,72,72,0.0007627765064836003,7.203801155090332
ALPN_VC5_L,ALPN,VC5,left,50.0,3,3,132394.0,True,152,1279.0,629.0,625.0,25.0,77,70,5,3.0,3.0,14.0,0.0,28.0,13.0,0.0,0.0,193.0,188.0,158,2532.0,629.0,625.0,77,70,0.003189792663476874,7.203801155090332
ALPN_VC5_L,ALPN,VC5,left,150.0,3,3,130741.0,True,155,1316.0,653.0,634.0,29.0,78,72,5,6.0,4.0,12.0,0.0,30.0,15.0,0.0,0.0,199.0,200.0,158,2500.0,653.0,634.0,78,72,0.014763014763014764,7.203801155090332
ALPN_VL2a_L,ALPN,VL2a,left,50.0,4,4,132265.0,True,146,1243.0,599.0,621.0,23.0,72,71,3,7.0,5.0,12.0,0.0,23.0,13.0,0.0,0.0,186.0,192.0,160,2549.0,599.0,621.0,72,71,-0.018032786885245903,7.203801155090332
ALPN_VL2a_L,ALPN,VL2a,left,150.0,4,4,134460.0,True,153,1344.0,658.0,658.0,28.0,79,69,5,3.0,2.0,15.0,0.0,25.0,14.0,0.0,0.0,200.0,201.0,157,2567.0,658.0,658.0,79,69,0.0,7.203801155090332
ALPN_VL2a_R,ALPN,VL2a,right,50.0,3,3,85158.0,True,152,851.0,408.0,424.0,19.0,80,67,5,6.0,1.0,8.0,0.0,18.0,10.0,0.0,0.0,114.0,136.0,158,1585.0,424.0,408.0,67,80,0.019230769230769232,7.203801155090332
ALPN_VL2a_R,ALPN,VL2a,right,150.0,3,3,137071.0,True,149,1310.0,623.0,661.0,26.0,74,71,4,7.0,2.0,14.0,0.0,27.0,19.0,0.0,0.0,187.0,200.0,164,2634.0,661.0,623.0,71,74,0.029595015576323987,7.203801155090332
ALPN_VM4_L,ALPN,VM4,left,50.0,3,3,125422.0,True,151,1244.0,633.0,586.0,25.0,75,72,4,7.0,2.0,15.0,0.0,27.0,11.0,0.0,0.0,183.0,176.0,161,2394.0,633.0,586.0,75,72,0.03855619360131255,7.203801155090332
ALPN_VM4_L,ALPN,VM4,left,150.0,3,3,131495.0,True,158,1328.0,664.0,637.0,27.0,82,71,5,5.0,3.0,14.0,0.0,31.0,14.0,0.0,0.0,200.0,185.0,158,2514.0,664.0,637.0,82,71,0.0207532667179093,7.203801155090332
ALPN_VM4_R,ALPN,VM4,right,50.0,4,4,90432.0,True,139,880.0,419.0,441.0,20.0,70,64,5,3.0,0.0,6.0,0.0,15.0,10.0,0.0,0.0,124.0,143.0,157,1673.0,441.0,419.0,64,70,0.02558139534883721,7.203801155090332
ALPN_VM4_R,ALPN,VM4,right,150.0,4,4,127009.0,True,155,1228.0,579.0,623.0,26.0,75,76,4,6.0,2.0,12.0,0.0,24.0,15.0,0.0,0.0,174.0,200.0,155,2380.0,623.0,579.0,76,75,0.036605657237936774,7.203801155090332
ALPN_VM5d_L,ALPN,VM5d,left,50.0,4,4,116995.0,True,151,1167.0,591.0,551.0,25.0,77,69,5,4.0,2.0,14.0,0.0,30.0,16.0,0.0,0.0,179.0,172.0,160,2213.0,591.0,551.0,77,69,0.03502626970227671,7.203801155090332
ALPN_VM5d_L,ALPN,VM5d,left,150.0,4,4,132070.0,True,148,1286.0,624.0,637.0,25.0,72,71,5,5.0,1.0,12.0,0.0,29.0,14.0,0.0,0.0,193.0,201.0,156,2515.0,624.0,637.0,72,71,-0.010309278350515464,7.203801155090332
ALPN_VM5d_R,ALPN,VM5d,right,50.0,5,5,106607.0,True,151,1072.0,510.0,540.0,22.0,74,73,4,3.0,2.0,13.0,0.0,25.0,15.0,0.0,0.0,154.0,170.0,158,2009.0,540.0,510.0,73,74,0.02857142857142857,7.203801155090332
ALPN_VM5d_R,ALPN,VM5d,right,150.0,5,5,127980.0,True,144,1287.0,616.0,642.0,29.0,70,70,4,8.0,3.0,14.0,0.0,26.0,18.0,0.0,0.0,188.0,198.0,161,2449.0,642.0,616.0,70,70,0.02066772655007949,7.203801155090332
ALPN_VM5v_L,ALPN,VM5v,left,50.0,3,3,38.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,7.203801155090332
ALPN_VM5v_L,ALPN,VM5v,left,150.0,3,3,123101.0,True,150,1225.0,620.0,580.0,25.0,76,69,5,8.0,0.0,15.0,0.0,29.0,13.0,0.0,0.0,189.0,189.0,157,2347.0,620.0,580.0,76,69,0.03333333333333333,7.203801155090332
ALPN_VM5v_R,ALPN,VM5v,right,50.0,3,3,62.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,7.203801155090332
ALPN_VM5v_R,ALPN,VM5v,right,150.0,3,3,123492.0,True,147,1199.0,560.0,612.0,27.0,70,72,5,6.0,2.0,13.0,0.0,26.0,13.0,0.0,0.0,176.0,192.0,159,2368.0,612.0,560.0,72,70,0.04436860068259386,7.203801155090332
ALPN_VM7d_R,ALPN,VM7d,right,50.0,3,3,91.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.545697927474976
ALPN_VM7d_R,ALPN,VM7d,right,150.0,3,3,131282.0,True,146,1249.0,594.0,631.0,24.0,68,74,4,8.0,1.0,14.0,0.0,27.0,15.0,0.0,0.0,187.0,211.0,157,2499.0,631.0,594.0,74,68,0.030204081632653063,5.545697927474976
ALPN_VP1l+_L,ALPN,VP1l+,left,50.0,4,4,63.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.545697927474976
ALPN_VP1l+_L,ALPN,VP1l+,left,150.0,4,4,117322.0,True,146,1172.0,577.0,571.0,24.0,70,71,5,4.0,4.0,13.0,1.0,25.0,15.0,0.0,0.0,181.0,179.0,156,2212.0,577.0,571.0,70,71,0.005226480836236934,5.545697927474976
ALPN_VP1l+_R,ALPN,VP1l+,right,50.0,4,4,82.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.545697927474976
ALPN_VP1l+_R,ALPN,VP1l+,right,150.0,4,4,185.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.545697927474976
ALPN_food_pool_L,ALPN_pool,ALPN_food_pool,left,50.0,6,6,142945.0,True,165,1385.0,714.0,641.0,30.0,83,77,5,5.0,1.0,16.0,0.0,32.0,15.0,0.0,0.0,218.0,203.0,162,2752.0,714.0,641.0,83,77,0.05387453874538745,5.545697927474976
ALPN_food_pool_L,ALPN_pool,ALPN_food_pool,left,150.0,6,6,142275.0,True,156,1428.0,715.0,685.0,28.0,83,69,4,7.0,2.0,18.0,0.0,37.0,21.0,0.0,0.0,217.0,212.0,162,2740.0,715.0,685.0,83,69,0.02142857142857143,5.545697927474976
ALPN_food_pool_R,ALPN_pool,ALPN_food_pool,right,50.0,6,6,136471.0,True,153,1298.0,599.0,672.0,27.0,71,78,4,7.0,3.0,13.0,1.0,21.0,17.0,0.0,0.0,184.0,219.0,159,2622.0,672.0,599.0,78,71,0.057435090479937057,5.545697927474976
ALPN_food_pool_R,ALPN_pool,ALPN_food_pool,right,150.0,6,6,143504.0,True,144,1355.0,646.0,687.0,22.0,68,73,3,7.0,2.0,17.0,0.0,26.0,15.0,0.0,0.0,201.0,227.0,158,2716.0,687.0,646.0,73,68,0.03075768942235559,5.545697927474976
ALPN_smoke_pool_L,ALPN_pool,ALPN_smoke_pool,left,50.0,8,8,104825.0,True,144,998.0,493.0,488.0,17.0,73,67,4,4.0,1.0,12.0,0.0,19.0,10.0,0.0,0.0,155.0,156.0,157,1985.0,493.0,488.0,73,67,0.0050968399592252805,5.545697927474976
ALPN_smoke_pool_L,ALPN_pool,ALPN_smoke_pool,left,150.0,8,8,141691.0,True,152,1318.0,645.0,646.0,27.0,78,70,4,7.0,3.0,17.0,0.0,26.0,13.0,0.0,0.0,200.0,205.0,159,2693.0,645.0,646.0,78,70,-0.000774593338497289,5.545697927474976
ALPN_smoke_pool_R,ALPN_pool,ALPN_smoke_pool,right,50.0,9,9,123320.0,True,162,1144.0,550.0,565.0,29.0,78,79,5,6.0,2.0,13.0,0.0,21.0,12.0,0.0,0.0,168.0,190.0,164,2350.0,565.0,550.0,79,78,0.013452914798206279,5.545697927474976
ALPN_smoke_pool_R,ALPN_pool,ALPN_smoke_pool,right,150.0,9,9,142202.0,True,156,1386.0,668.0,687.0,31.0,75,76,5,10.0,1.0,16.0,0.0,28.0,17.0,0.0,0.0,206.0,228.0,161,2704.0,687.0,668.0,76,75,0.014022140221402213,5.545697927474976
JO-A1_L,JO,JO-A1,left,50.0,11,11,157.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.545697927474976
JO-A1_L,JO,JO-A1,left,150.0,11,11,521.0,False,3,9.0,6.0,3.0,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,3.0,2,1,0.3333333333333333,5.545697927474976
JO-A1_R,JO,JO-A1,right,50.0,10,10,162.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.545697927474976
JO-A1_R,JO,JO-A1,right,150.0,10,10,473.0,False,1,5.0,0.0,5.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,1,0,1.0,5.545697927474976
JO-A2_L,JO,JO-A2,left,50.0,16,16,242.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.545697927474976
JO-A2_L,JO,JO-A2,left,150.0,16,16,732.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.545697927474976
JO-A2_R,JO,JO-A2,right,50.0,17,17,270.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.545697927474976
JO-A2_R,JO,JO-A2,right,150.0,17,17,896.0,False,10,42.0,5.0,37.0,0.0,1,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,0.0,37.0,5.0,9,1,0.7619047619047619,5.545697927474976
JO-A5_L,JO,JO-A5,left,50.0,17,17,249.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.545697927474976
JO-A5_L,JO,JO-A5,left,150.0,17,17,798.0,False,1,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1,0,1.0,5.545697927474976
JO-A5_R,JO,JO-A5,right,50.0,20,20,317.0,False,2,8.0,0.0,8.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,8.0,0.0,2,0,1.0,5.545697927474976
JO-A5_R,JO,JO-A5,right,150.0,20,20,976.0,False,4,52.0,0.0,52.0,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0,0.0,52.0,0.0,4,0,1.0,5.545697927474976
JO-B1_a_L,JO,JO-B1_a,left,50.0,77,78,1112.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.545697927474976
JO-B1_a_L,JO,JO-B1_a,left,150.0,77,78,3447.0,False,1,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1,0,1.0,5.545697927474976
JO-B1_a_R,JO,JO-B1_a,right,50.0,28,28,429.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.545697927474976
JO-B1_a_R,JO,JO-B1_a,right,150.0,28,28,1260.0,False,1,8.0,0.0,8.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0.0,8.0,0.0,1,0,1.0,5.545697927474976
JO-B1_b_L,JO,JO-B1_b,left,50.0,14,14,214.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.545697927474976
JO-B1_b_L,JO,JO-B1_b,left,150.0,14,14,618.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.545697927474976
JO-B1_b_R,JO,JO-B1_b,right,50.0,13,13,179.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,4.218783855438232
JO-B1_b_R,JO,JO-B1_b,right,150.0,13,13,682.0,False,3,15.0,0.0,15.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,15.0,0.0,3,0,1.0,4.218783855438232
JO-B1_c_L,JO,JO-B1_c,left,50.0,11,11,153.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,4.218783855438232
JO-B1_c_L,JO,JO-B1_c,left,150.0,11,11,489.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,4.218783855438232
JO-B1_c_R,JO,JO-B1_c,right,50.0,11,11,152.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,4.218783855438232
JO-B1_c_R,JO,JO-B1_c,right,150.0,11,11,470.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,4.218783855438232
